release_year,year_added,month_added,duration_num,director_count,cast_count,country_count,content_age,is_multicountry,is_long_content,main_genre,rating,type
2006,2020,12,98.0,1,6,1,20,0,0,4,9,0
2012,2016,11,77.0,1,6,1,14,0,0,12,8,0
2014,2020,7,107.0,1,2,1,12,0,0,7,8,0
2003,2019,4,116.0,1,7,1,23,0,0,7,6,0
2008,2018,11,135.0,1,10,1,18,0,1,12,8,0
2018,2019,5,104.0,1,8,1,8,0,0,13,8,0
2014,2018,11,139.0,1,10,1,12,0,1,7,6,0
2014,2018,1,85.0,2,6,1,12,0,0,4,3,0
2014,2020,9,110.0,1,15,1,12,0,0,4,3,0
1987,2020,4,172.0,1,8,1,39,0,1,0,6,0
2017,2017,12,128.0,1,4,1,9,0,1,7,8,0
2011,2018,10,134.0,1,6,1,15,0,1,0,6,0
2017,2018,3,3.0,1,1,1,9,0,0,3,8,1
2018,2018,12,1.0,1,1,1,8,0,0,8,8,1
2019,2019,6,98.0,1,8,1,7,0,0,7,4,0
2007,2018,9,79.0,1,9,1,19,0,0,7,2,0
2020,2020,4,97.0,1,1,1,6,0,0,10,8,0
2017,2018,4,3.0,1,1,1,9,0,0,8,8,1
2015,2016,10,1.0,1,8,1,11,0,0,16,9,1
2019,2019,4,102.0,1,6,1,7,0,0,12,6,0
2013,2020,12,106.0,1,5,1,13,0,0,7,6,0
2017,2018,1,86.0,1,5,1,9,0,0,7,6,0
2018,2018,2,127.0,1,3,2,8,1,1,24,8,0
2020,2020,5,94.0,1,10,1,6,0,0,7,8,0
1962,2019,11,185.0,2,6,1,64,0,1,0,9,0
2015,2018,11,136.0,1,1,1,11,0,1,10,8,0
2010,2020,11,105.0,1,8,1,16,0,0,15,6,0
2012,2018,10,2.0,1,6,1,14,0,0,17,9,1
2010,2018,10,80.0,1,10,1,16,0,0,4,9,0
2016,2016,3,84.0,2,2,1,10,0,0,10,6,0
2015,2016,10,97.0,1,15,1,11,0,0,7,8,0
2018,2018,7,92.0,1,5,1,8,0,0,12,6,0
2005,2018,10,116.0,1,7,1,21,0,0,12,9,0
2019,2019,10,1.0,1,8,1,7,0,0,16,6,1
2017,2018,6,95.0,1,10,1,9,0,0,12,6,0
2017,2019,4,1.0,1,10,1,9,0,0,16,8,1
2019,2019,11,1.0,1,9,1,7,0,0,16,6,1
2013,2019,4,99.0,1,5,1,13,0,0,7,6,0
2016,2018,1,77.0,1,10,1,10,0,0,7,4,0
2017,2019,2,121.0,1,10,1,9,0,1,7,6,0
2015,2017,8,91.0,1,8,1,11,0,0,7,8,0
2019,2019,7,2.0,1,6,1,7,0,0,16,6,1
2011,2018,10,100.0,1,10,1,15,0,0,7,6,0
2007,2018,5,91.0,1,10,1,19,0,0,7,6,0
1991,2020,1,102.0,1,10,1,35,0,0,12,4,0
2017,2017,12,119.0,2,9,3,9,1,0,12,6,0
2020,2020,2,1.0,1,9,1,6,0,0,16,6,1
2015,2017,3,115.0,1,7,1,11,0,0,12,8,0
2012,2020,6,100.0,1,6,1,14,0,0,7,8,0
2017,2019,7,1.0,1,1,1,9,0,0,3,9,1
2019,2019,3,1.0,1,2,1,7,0,0,16,8,1
2016,2017,10,68.0,1,16,2,10,1,0,7,4,0
2017,2017,11,1.0,1,1,1,9,0,0,16,6,1
2016,2017,6,1.0,1,4,1,10,0,0,8,9,1
2018,2018,10,44.0,1,6,2,8,1,0,4,10,0
2015,2015,12,72.0,2,8,2,11,1,0,4,10,0
2016,2016,10,73.0,1,9,2,10,1,0,4,11,0
2014,2014,12,73.0,2,9,2,12,1,0,4,10,0
2018,2018,10,44.0,1,6,2,8,1,0,4,10,0
2018,2018,11,44.0,2,8,1,8,0,0,4,10,0
2018,2018,11,8.0,1,6,2,8,1,0,17,10,1
2018,2020,6,1.0,1,6,1,8,0,0,8,8,1
2016,2020,9,115.0,1,6,1,10,0,0,12,8,0
2002,2019,11,1.0,1,9,1,24,0,0,16,9,1
2020,2020,10,3.0,1,7,1,6,0,0,28,8,1
2019,2019,10,61.0,1,2,1,7,0,0,15,9,0
2020,2020,9,86.0,2,1,1,6,0,0,10,7,0
2017,2017,6,1.0,1,6,1,9,0,0,16,8,1
2013,2019,3,104.0,1,8,1,13,0,0,7,6,0
2015,2015,3,82.0,1,1,1,11,0,0,10,8,0
2020,2020,8,1.0,1,8,1,6,0,0,17,7,1
2018,2018,5,92.0,1,5,1,8,0,0,7,3,0
2018,2019,3,1.0,1,6,1,8,0,0,16,6,1
2016,2016,12,1.0,1,7,1,10,0,0,16,6,1
2017,2019,11,1.0,1,9,1,9,0,0,16,6,1
2001,2018,8,90.0,2,10,1,25,0,0,0,6,0
2015,2017,7,99.0,1,1,1,11,0,0,10,8,0
2017,2020,4,1.0,1,8,1,9,0,0,16,6,1
2017,2020,6,1.0,1,4,1,9,0,0,16,8,1
2009,2019,9,109.0,1,10,1,17,0,0,12,4,0
2008,2020,5,93.0,1,9,1,18,0,0,7,9,0
2018,2020,10,100.0,1,10,2,8,1,0,7,8,0
2016,2020,4,107.0,1,10,1,10,0,0,7,7,0
2019,2020,4,95.0,1,8,1,7,0,0,7,6,0
2009,2018,10,111.0,1,10,1,17,0,0,7,8,0
2013,2019,2,1.0,1,1,1,13,0,0,3,8,1
2018,2018,9,86.0,1,10,1,8,0,0,35,6,0
2017,2019,2,111.0,1,8,1,9,0,0,7,8,0
2012,2018,7,108.0,1,10,1,14,0,0,0,8,0
2016,2016,11,101.0,1,2,1,10,0,0,10,6,0
2011,2019,5,99.0,1,14,2,15,1,0,12,5,0
2017,2019,12,100.0,1,8,1,9,0,0,7,8,0
2014,2019,4,99.0,1,7,1,12,0,0,7,6,0
2020,2020,8,1.0,1,4,1,6,0,0,11,9,1
1999,2018,3,1.0,1,10,1,27,0,0,30,6,1
2018,2018,11,2.0,1,5,1,8,0,0,30,6,1
1988,2021,1,104.0,1,10,1,38,0,0,7,5,0
2020,2020,5,1.0,1,12,1,6,0,0,16,8,1
2003,2019,9,138.0,1,10,2,23,1,1,12,5,0
2014,2017,7,1.0,1,4,1,12,0,0,16,6,1
2017,2018,8,88.0,1,6,1,9,0,0,13,9,0
2019,2019,11,1.0,1,10,1,7,0,0,16,8,1
2017,2017,12,1.0,1,1,1,9,0,0,3,9,1
2013,2018,10,122.0,1,6,1,13,0,1,12,6,0
2017,2018,8,141.0,1,8,1,9,0,1,0,6,0
2014,2018,10,147.0,1,8,1,12,0,1,0,6,0
2006,2019,11,92.0,1,10,2,20,1,0,7,3,0
2020,2020,4,1.0,1,1,1,6,0,0,3,7,1
2016,2017,2,73.0,2,1,2,10,1,0,10,9,0
2014,2020,8,1.0,1,12,1,12,0,0,2,6,1
2020,2020,4,4.0,1,2,1,6,0,0,21,9,1
2019,2019,10,1.0,1,2,1,7,0,0,16,6,1
2020,2020,1,1.0,1,2,1,6,0,0,16,6,1
2019,2019,11,2.0,1,2,1,7,0,0,21,9,1
2021,2021,1,3.0,1,2,2,5,1,0,16,9,1
2019,2019,10,1.0,1,2,1,7,0,0,16,9,1
2017,2018,3,85.0,1,9,1,9,0,0,13,8,0
2017,2017,8,97.0,1,12,1,9,0,0,7,6,0
2016,2020,5,91.0,2,1,2,10,1,0,10,9,0
1982,2019,12,171.0,1,8,1,44,0,1,0,6,0
2007,2018,7,130.0,1,8,1,19,0,1,7,6,0
2016,2017,3,80.0,1,11,1,10,0,0,12,2,0
1999,2019,1,101.0,1,2,1,27,0,0,13,8,0
2015,2015,11,91.0,1,7,1,11,0,0,7,8,0
2018,2019,3,99.0,1,5,1,8,0,0,7,8,0
2017,2017,9,3.0,1,42,3,9,1,0,8,8,1
2020,2020,2,2.0,1,7,2,6,1,0,8,8,1
2019,2019,11,1.0,1,1,1,7,0,0,8,8,1
2006,2019,9,9.0,1,8,1,20,0,0,2,6,1
2008,2016,10,93.0,1,11,1,18,0,0,0,9,0
2009,2017,9,96.0,1,13,1,17,0,0,0,9,0
2011,2017,9,102.0,1,10,1,15,0,0,0,6,0
2007,2016,10,95.0,1,12,1,19,0,0,0,9,0
2010,2017,9,85.0,1,10,1,16,0,0,0,6,0
2005,2017,9,97.0,1,9,1,21,0,0,0,9,0
2006,2017,9,95.0,1,11,1,20,0,0,0,9,0
2004,2017,9,83.0,1,7,1,22,0,0,0,9,0
2013,2018,10,115.0,1,8,1,13,0,0,12,6,0
2020,2020,8,72.0,1,1,1,6,0,0,10,9,0
2018,2018,3,69.0,2,1,1,8,0,0,27,8,0
2017,2017,11,76.0,1,1,1,9,0,0,27,8,0
2020,2020,12,60.0,1,1,1,6,0,0,7,8,0
2010,2017,5,51.0,1,1,1,16,0,0,19,6,0
2019,2019,3,61.0,1,1,1,7,0,0,27,9,0
2018,2019,1,114.0,1,8,1,8,0,0,12,8,0
2016,2017,5,92.0,1,1,1,10,0,0,10,8,0
1993,2019,11,82.0,1,10,1,33,0,0,0,4,0
2016,2018,2,42.0,1,1,1,10,0,0,10,7,0
2004,2018,6,131.0,1,7,1,22,0,1,0,3,0
2016,2018,6,165.0,1,6,1,10,0,1,12,6,0
2016,2016,9,91.0,2,3,1,10,0,0,7,5,0
2015,2016,12,101.0,1,8,1,11,0,0,12,5,0
2018,2018,10,1.0,1,1,2,8,1,0,11,9,1
2016,2017,3,1.0,1,1,1,10,0,0,11,7,1
2016,2017,3,53.0,1,1,1,10,0,0,10,7,0
2009,2015,10,1.0,1,1,2,17,1,0,3,9,1
2009,2015,4,1.0,1,1,2,17,1,0,3,9,1
2016,2017,10,1.0,1,1,1,10,0,0,3,9,1
2013,2018,10,121.0,1,7,1,13,0,1,7,9,0
1945,2017,3,59.0,1,1,1,81,0,0,6,8,0
2017,2018,7,15.0,1,14,1,9,0,0,8,6,1
2019,2020,5,110.0,1,7,1,7,0,0,0,6,0
2017,2017,1,66.0,1,1,1,9,0,0,27,8,0
2014,2020,9,137.0,1,8,1,12,0,1,15,6,0
2016,2018,10,103.0,1,8,1,10,0,0,0,6,0
2018,2019,2,132.0,1,5,1,8,0,1,12,6,0
2018,2018,12,2.0,1,12,1,8,0,0,30,8,1
1995,2019,6,1.0,1,15,1,31,0,0,2,8,1
2016,2017,6,108.0,1,8,5,10,1,0,12,5,0
2009,2020,4,108.0,1,10,1,17,0,0,7,6,0
2016,2016,3,1.0,1,8,1,10,0,0,30,8,1
2020,2020,4,1.0,1,14,1,6,0,0,30,6,1
2018,2019,2,89.0,1,10,1,8,0,0,12,9,0
2018,2019,4,7.0,1,6,1,8,0,0,23,6,1
2018,2020,4,107.0,1,10,1,8,0,0,12,6,0
2004,2020,1,91.0,1,13,1,22,0,0,4,3,0
2017,2018,2,117.0,1,6,1,9,0,0,12,8,0
2016,2017,4,84.0,1,1,1,10,0,0,10,2,0
2007,2019,7,96.0,1,10,1,19,0,0,0,4,0
2018,2019,1,117.0,1,6,1,8,0,0,7,6,0
2018,2018,9,106.0,2,6,3,8,1,0,4,9,0
2020,2020,1,1.0,1,2,1,6,0,0,21,6,1
2017,2018,5,124.0,1,8,1,9,0,1,0,6,0
2018,2020,4,1.0,1,9,3,8,1,0,8,8,1
2018,2020,8,104.0,1,11,2,8,1,0,12,8,0
2018,2020,8,87.0,1,8,1,8,0,0,12,8,0
2013,2019,6,113.0,1,8,1,13,0,0,12,5,0
2018,2020,9,93.0,1,10,1,8,0,0,7,8,0
2020,2020,1,1.0,1,1,1,6,0,0,11,9,1
2020,2020,2,59.0,1,1,1,6,0,0,19,9,0
2021,2021,1,1.0,1,1,1,5,0,0,8,8,1
2014,2020,8,118.0,1,11,1,12,0,0,12,5,0
2018,2019,12,1.0,1,9,1,8,0,0,32,8,1
2016,2017,2,1.0,1,6,1,10,0,0,16,6,1
2008,2019,7,97.0,1,10,2,18,1,0,12,4,0
2019,2019,10,64.0,1,1,1,7,0,0,27,8,0
2016,2017,3,94.0,1,2,1,10,0,0,12,8,0
2019,2020,7,115.0,1,9,1,7,0,0,12,8,0
2009,2019,2,99.0,1,10,3,17,1,0,0,5,0
1981,2018,12,1.0,1,10,1,45,0,0,2,11,1
1997,2016,1,1.0,1,16,2,29,1,0,17,7,1
2019,2020,1,107.0,1,10,1,7,0,0,0,6,0
2020,2020,1,1.0,1,1,4,6,1,0,8,8,1
2015,2017,3,102.0,1,4,1,11,0,0,7,6,0
2018,2019,4,125.0,1,6,1,8,0,1,7,9,0
2005,2020,4,208.0,1,10,3,21,1,1,10,8,0
2005,2018,3,161.0,1,8,1,21,0,1,7,9,0
2018,2018,5,116.0,1,11,1,8,0,0,7,8,0
2014,2020,2,1.0,1,10,1,12,0,0,2,8,1
2017,2019,12,106.0,1,15,1,9,0,0,0,8,0
2019,2019,8,2.0,1,5,1,7,0,0,17,9,1
1979,2020,5,237.0,1,6,1,47,0,1,7,6,0
2011,2018,11,131.0,1,10,1,15,0,1,12,8,0
2017,2019,8,102.0,1,13,1,9,0,0,12,8,0
2011,2019,3,103.0,1,9,1,15,0,0,12,8,0
2007,2019,10,104.0,1,8,1,19,0,0,7,3,0
2019,2019,11,1.0,1,1,1,7,0,0,16,8,1
2016,2017,9,1.0,1,6,1,10,0,0,23,9,1
2016,2016,12,1.0,1,15,1,10,0,0,16,5,1
2019,2019,10,109.0,1,8,1,7,0,0,12,8,0
2020,2020,6,92.0,1,6,1,6,0,0,12,8,0
2020,2020,10,103.0,1,11,1,6,0,0,13,8,0
2017,2017,6,96.0,1,1,2,9,1,0,10,6,0
2019,2019,11,1.0,1,11,1,7,0,0,16,8,1
2016,2020,12,117.0,1,11,1,10,0,0,12,5,0
2016,2017,10,2.0,1,1,3,10,1,0,17,10,1
2018,2018,9,1.0,1,1,1,8,0,0,28,8,1
2017,2017,5,61.0,1,1,1,9,0,0,27,8,0
2020,2020,5,89.0,1,7,1,6,0,0,4,11,0
2019,2020,8,92.0,1,7,2,7,1,0,4,9,0
2019,2019,9,90.0,2,10,4,7,1,0,4,9,0
2016,2016,11,91.0,2,9,1,10,0,0,10,8,0
2020,2020,7,3.0,1,12,1,6,0,0,16,8,1
2004,2017,3,1.0,1,10,1,22,0,0,3,2,1
2019,2019,3,1.0,1,8,1,7,0,0,31,6,1
2017,2018,1,50.0,2,1,1,9,0,0,10,6,0
2020,2020,11,84.0,1,15,1,6,0,0,12,8,0
2016,2017,3,87.0,2,2,1,10,0,0,10,9,0
2018,2018,11,94.0,1,8,2,8,1,0,7,8,0
2018,2018,7,133.0,1,7,1,8,0,1,12,3,0
2019,2019,12,97.0,1,9,1,7,0,0,12,4,0
2017,2019,7,53.0,1,1,1,9,0,0,4,7,0
2018,2019,7,113.0,1,1,1,8,0,0,10,7,0
2017,2019,7,53.0,1,1,1,9,0,0,10,9,0
2017,2019,7,54.0,1,1,1,9,0,0,10,9,0
2017,2019,7,53.0,1,1,1,9,0,0,10,9,0
2017,2019,7,54.0,1,1,1,9,0,0,10,7,0
2018,2019,7,113.0,1,1,1,8,0,0,10,6,0
2017,2019,7,53.0,1,1,1,9,0,0,10,7,0
2017,2019,7,53.0,1,1,1,9,0,0,10,9,0
2018,2019,7,53.0,1,1,1,8,0,0,10,9,0
2017,2019,7,54.0,2,1,1,9,0,0,10,6,0
2017,2019,7,54.0,1,1,1,9,0,0,10,9,0
2017,2019,7,52.0,1,1,1,9,0,0,10,9,0
2017,2019,7,54.0,1,1,1,9,0,0,10,9,0
2017,2019,7,54.0,1,1,1,9,0,0,10,9,0
2018,2019,7,53.0,1,1,1,8,0,0,10,7,0
2017,2019,7,53.0,1,1,1,9,0,0,10,9,0
2018,2019,7,53.0,1,1,1,8,0,0,10,9,0
2018,2019,7,113.0,2,1,1,8,0,0,10,9,0
2012,2019,7,53.0,1,1,1,14,0,0,19,7,0
2018,2018,6,1.0,1,1,1,8,0,0,8,8,1
2017,2020,7,86.0,1,10,1,9,0,0,12,4,0
1995,2019,8,102.0,1,12,1,31,0,0,12,4,0
2016,2018,1,114.0,1,1,1,10,0,0,10,8,0
2009,2018,4,99.0,1,10,2,17,1,0,12,5,0
2019,2019,10,1.0,1,10,1,7,0,0,8,8,1
2016,2016,7,1.0,1,14,1,10,0,0,8,8,1
2018,2018,8,1.0,1,1,1,8,0,0,11,8,1
2019,2020,5,5.0,1,4,1,7,0,0,17,10,1
2012,2017,12,55.0,2,1,1,14,0,0,10,9,0
2015,2018,4,91.0,1,1,1,11,0,0,10,8,0
2011,2016,12,1.0,1,8,1,15,0,0,2,8,1
2016,2017,8,1.0,1,1,1,10,0,0,3,6,1
2013,2018,1,117.0,1,8,5,13,1,0,12,2,0
2013,2018,8,124.0,1,12,6,13,1,1,12,8,0
2016,2017,1,102.0,1,11,1,10,0,0,12,8,0
2016,2018,4,1.0,1,5,1,10,0,0,16,8,1
2016,2018,12,122.0,1,5,1,10,0,1,10,5,0
2014,2018,7,84.0,1,14,1,12,0,0,7,5,0
2009,2019,9,84.0,2,4,5,17,1,0,10,0,0
2018,2019,1,120.0,1,12,1,8,0,0,0,5,0
2019,2019,12,3.0,1,6,2,7,1,0,16,8,1
1960,2019,11,127.0,1,9,1,66,0,1,0,9,0
2007,2019,10,122.0,1,10,1,19,0,1,0,4,0
2004,2019,10,125.0,1,10,1,22,0,1,0,4,0
2017,2018,2,1.0,1,14,1,9,0,0,8,6,1
2020,2020,1,1.0,1,12,1,6,0,0,29,8,1
2015,2020,12,4.0,1,8,4,11,1,0,3,10,1
2020,2020,8,72.0,1,9,1,6,0,0,4,10,0
2020,2020,10,47.0,1,10,1,6,0,0,4,10,0
2017,2020,12,1.0,1,4,2,9,1,0,17,10,1
2018,2018,10,23.0,1,4,1,8,0,0,19,10,0
2018,2018,12,23.0,1,4,1,8,0,0,19,10,0
2018,2018,11,121.0,2,8,1,8,0,1,7,6,0
2015,2017,6,3.0,1,1,1,11,0,0,28,8,1
2015,2016,9,107.0,1,10,1,11,0,0,7,8,0
2020,2020,7,140.0,1,16,2,6,1,1,15,8,0
2011,2016,8,1.0,1,7,1,15,0,0,16,6,1
2016,2017,3,91.0,1,9,1,10,0,0,0,5,0
2016,2017,9,89.0,1,7,1,10,0,0,0,8,0
2017,2017,9,7.0,1,10,1,9,0,0,30,8,1
2017,2017,12,1.0,1,8,1,9,0,0,17,11,1
1995,2017,6,154.0,1,10,1,31,0,1,0,6,0
2015,2019,8,1.0,1,4,1,11,0,0,16,8,1
2011,2018,7,103.0,1,9,1,15,0,0,7,8,0
2012,2018,8,103.0,1,8,1,14,0,0,7,8,0
2015,2018,7,106.0,1,1,1,11,0,0,7,8,0
2012,2020,7,129.0,1,10,1,14,0,1,7,9,0
2020,2020,5,1.0,1,4,1,6,0,0,17,7,1
2017,2017,6,102.0,1,2,1,9,0,0,27,8,0
2019,2019,6,109.0,1,7,1,7,0,0,7,8,0
2019,2019,9,157.0,1,10,1,7,0,1,7,6,0
2019,2019,9,146.0,1,10,1,7,0,1,7,6,0
2019,2019,9,146.0,1,10,1,7,0,1,7,6,0
2013,2020,8,1.0,1,6,1,13,0,0,16,7,1
2016,2019,12,110.0,1,1,1,10,0,0,7,6,0
2017,2017,6,121.0,1,13,2,9,1,1,0,8,0
2018,2020,6,96.0,1,15,1,8,0,0,1,3,0
2017,2017,4,102.0,1,1,1,9,0,0,10,6,0
2020,2020,10,1.0,1,10,2,6,1,0,16,8,1
2018,2019,1,96.0,1,1,1,8,0,0,10,6,0
2015,2016,10,1.0,1,11,1,11,0,0,16,8,1
2013,2016,11,1.0,1,1,1,13,0,0,11,9,1
2018,2018,3,1.0,1,2,1,8,0,0,17,10,1
2014,2019,9,82.0,2,10,5,12,1,0,12,8,0
2013,2019,5,119.0,1,12,1,13,0,0,0,5,0
2007,2018,4,169.0,1,6,1,19,0,1,7,6,0
2009,2020,5,101.0,1,7,1,17,0,0,7,6,0
2012,2019,4,97.0,1,4,1,14,0,0,7,8,0
2020,2020,1,1.0,1,7,1,6,0,0,16,8,1
2017,2018,2,116.0,1,10,1,9,0,0,12,8,0
2018,2018,8,1.0,1,10,1,8,0,0,16,6,1
2020,2020,3,3.0,1,10,1,6,0,0,23,6,1
2018,2018,9,100.0,1,4,1,8,0,0,12,8,0
2017,2020,2,1.0,1,9,1,9,0,0,16,8,1
1983,2018,8,89.0,1,7,1,43,0,0,0,6,0
2017,2018,1,92.0,1,1,4,9,1,0,10,6,0
2016,2018,5,107.0,1,8,1,10,0,0,12,6,0
2010,2018,12,95.0,1,7,1,16,0,0,0,8,0
2018,2018,9,101.0,1,6,3,8,1,0,12,9,0
2018,2018,12,78.0,1,1,1,8,0,0,10,8,0
2018,2018,12,79.0,1,5,1,8,0,0,10,8,0
2018,2018,8,86.0,1,2,1,8,0,0,10,6,0
2018,2018,8,70.0,1,1,1,8,0,0,10,9,0
2018,2018,8,66.0,1,1,1,8,0,0,10,8,0
2018,2018,12,73.0,1,1,1,8,0,0,10,9,0
2018,2018,12,83.0,1,6,1,8,0,0,10,8,0
2018,2018,8,72.0,1,1,1,8,0,0,10,9,0
2019,2020,12,1.0,1,10,1,7,0,0,16,6,1
2019,2019,11,1.0,1,10,1,7,0,0,16,6,1
2019,2020,4,111.0,1,8,1,7,0,0,12,8,0
2010,2019,5,133.0,1,7,1,16,0,1,12,2,0
2013,2019,5,142.0,1,10,1,13,0,1,12,6,0
1968,2019,11,166.0,1,11,2,58,1,1,0,4,0
2001,2017,3,160.0,1,10,1,25,0,1,0,6,0
2014,2020,7,135.0,1,10,1,12,0,1,7,6,0
2016,2018,9,135.0,1,9,1,10,0,1,12,9,0
2019,2019,2,3.0,1,6,1,7,0,0,30,9,1
2020,2020,5,128.0,1,8,1,6,0,1,12,7,0
2019,2020,5,120.0,1,10,1,7,0,0,12,6,0
2013,2019,10,92.0,1,5,1,13,0,0,10,3,0
2017,2017,11,87.0,1,1,1,9,0,0,10,7,0
2016,2016,12,70.0,1,4,1,10,0,0,10,6,0
1998,2018,8,31.0,1,3,1,28,0,0,7,8,0
2018,2019,8,92.0,1,10,1,8,0,0,12,8,0
2017,2018,1,89.0,1,1,1,9,0,0,10,8,0
2016,2017,3,1.0,1,7,1,10,0,0,16,6,1
2012,2020,11,102.0,1,8,1,14,0,0,12,6,0
2016,2017,10,93.0,1,8,1,10,0,0,12,8,0
2017,2017,10,95.0,2,1,1,9,0,0,10,6,0
2006,2020,10,5.0,1,5,1,20,0,0,30,6,1
2002,2020,6,4.0,1,9,1,24,0,0,2,6,1
2019,2019,7,1.0,1,8,1,7,0,0,16,6,1
2018,2019,2,1.0,1,1,1,8,0,0,11,9,1
2020,2020,6,86.0,1,1,1,6,0,0,10,7,0
2015,2017,3,1.0,1,8,1,11,0,0,2,6,1
2020,2020,6,90.0,1,2,1,6,0,0,12,8,0
2019,2020,7,97.0,1,10,1,7,0,0,12,8,0
2013,2018,5,90.0,1,12,4,13,1,0,9,5,0
2018,2019,1,88.0,1,10,1,8,0,0,35,6,0
2015,2018,11,76.0,2,1,2,11,1,0,10,8,0
2006,2019,9,86.0,2,10,1,20,0,0,4,3,0
2016,2017,8,84.0,1,10,1,10,0,0,7,8,0
2015,2017,2,99.0,1,10,1,11,0,0,0,8,0
2020,2020,11,96.0,1,12,1,6,0,0,4,7,0
2016,2018,1,111.0,1,6,1,10,0,0,0,2,0
2016,2019,2,1.0,1,4,1,10,0,0,3,6,1
2016,2017,8,124.0,1,6,2,10,1,1,0,8,0
2018,2020,4,93.0,1,1,1,8,0,0,10,8,0
2012,2020,8,1.0,1,2,1,14,0,0,3,9,1
2012,2016,7,1.0,1,6,1,14,0,0,16,9,1
2018,2018,11,139.0,1,10,3,8,1,1,0,8,0
2016,2017,2,91.0,1,10,1,10,0,0,7,8,0
1984,2018,8,86.0,1,11,1,42,0,0,0,8,0
2019,2019,6,61.0,1,2,1,7,0,0,10,9,0
2019,2019,7,7.0,1,25,1,7,0,0,30,8,1
2017,2018,4,95.0,1,4,2,9,1,0,12,6,0
2018,2018,10,1.0,1,19,1,8,0,0,8,8,1
2016,2020,6,107.0,1,6,1,10,0,0,12,8,0
2016,2020,3,87.0,1,11,1,10,0,0,7,6,0
2005,2020,4,104.0,1,11,1,21,0,0,0,6,0
2017,2018,8,122.0,1,8,1,9,0,1,7,6,0
2011,2015,3,1.0,1,1,1,15,0,0,17,10,1
2019,2019,3,1.0,1,14,1,7,0,0,16,8,1
2016,2016,12,97.0,1,9,1,10,0,0,7,8,0
2019,2019,8,101.0,1,1,2,7,1,0,7,5,0
2017,2017,10,96.0,1,10,2,9,1,0,12,8,0
2019,2019,11,103.0,1,1,1,7,0,0,12,8,0
2014,2017,3,88.0,1,5,1,12,0,0,12,9,0
2019,2019,9,93.0,2,1,1,7,0,0,10,8,0
2018,2020,6,90.0,1,10,3,8,1,0,13,4,0
2011,2019,2,90.0,1,11,1,15,0,0,7,5,0
2016,2017,4,92.0,1,4,1,10,0,0,7,8,0
2019,2019,4,1.0,1,1,2,7,1,0,11,9,1
2019,2019,8,63.0,1,1,1,7,0,0,10,7,0
2017,2018,7,103.0,1,6,1,9,0,0,7,9,0
2017,2017,9,103.0,1,7,1,9,0,0,12,6,0
2006,2017,4,1.0,1,10,1,20,0,0,2,9,1
1991,2020,10,94.0,1,13,3,35,1,0,6,8,0
2018,2018,12,35.0,2,1,1,8,0,0,10,9,0
2017,2017,9,85.0,1,1,1,9,0,0,10,8,0
2015,2017,3,3.0,1,1,1,11,0,0,21,8,1
2020,2020,4,1.0,1,9,1,6,0,0,29,8,1
2017,2019,12,3.0,1,19,1,9,0,0,23,8,1
2018,2018,11,122.0,1,9,2,8,1,1,0,5,0
2018,2019,2,102.0,2,10,1,8,0,0,0,8,0
2018,2018,6,110.0,1,9,1,8,0,0,12,8,0
2021,2021,1,116.0,1,5,1,5,0,0,0,5,0
2020,2020,11,1.0,1,12,1,6,0,0,16,8,1
2020,2020,10,100.0,1,13,2,6,1,0,4,3,0
2017,2020,6,105.0,1,10,1,9,0,0,7,8,0
2017,2019,3,100.0,2,8,1,9,0,0,0,8,0
2008,2018,11,118.0,1,10,1,18,0,0,7,6,0
2020,2020,3,3.0,1,8,1,6,0,0,8,8,1
2006,2019,5,105.0,1,8,2,20,1,0,13,8,0
2015,2018,8,117.0,1,9,1,11,0,0,7,6,0
2016,2017,11,1.0,1,3,1,10,0,0,17,10,1
2007,2019,4,126.0,1,10,1,19,0,1,12,4,0
2010,2018,11,129.0,1,7,1,16,0,1,0,6,0
2017,2018,11,1.0,1,1,1,9,0,0,17,11,1
2017,2018,7,89.0,1,8,1,9,0,0,12,6,0
2020,2020,12,1.0,4,11,1,6,0,0,16,8,1
2017,2019,3,1.0,1,7,1,9,0,0,3,10,1
2012,2017,6,1.0,1,10,1,14,0,0,8,8,1
2007,2018,3,82.0,1,1,2,19,1,0,10,2,0
2014,2017,6,2.0,1,8,3,12,1,0,17,11,1
2016,2016,10,44.0,1,8,1,10,0,0,19,11,0
2019,2019,6,71.0,1,5,3,7,1,0,4,3,0
2016,2016,12,1.0,1,5,1,10,0,0,8,6,1
2017,2018,6,74.0,2,1,1,9,0,0,10,7,0
2018,2018,8,130.0,1,8,1,8,0,1,12,4,0
2015,2017,12,1.0,1,8,1,11,0,0,16,6,1
2019,2019,2,89.0,1,2,1,7,0,0,7,8,0
2013,2020,10,106.0,1,10,1,13,0,0,13,6,0
2019,2020,3,107.0,1,10,1,7,0,0,12,8,0
2005,2018,4,134.0,1,8,1,21,0,1,12,9,0
2018,2019,1,82.0,1,8,2,8,1,0,7,9,0
2007,2018,7,82.0,1,10,1,19,0,0,0,8,0
2002,2019,11,98.0,1,11,1,24,0,0,0,5,0
2016,2018,2,96.0,1,9,1,10,0,0,12,5,0
1988,2018,8,108.0,1,3,1,38,0,0,12,9,0
2011,2020,3,1.0,1,8,1,15,0,0,17,10,1
2019,2020,2,1.0,1,1,1,7,0,0,16,6,1
